Enzyme,Amine,Hydroxyl
A0A413RDG7,arginine,Mono
A0A413RDG7,arginine,Tri
A0A413RDG7,asparagine,Di
A0A413RDG7,asparagine,Mono
A0A413RDG7,asparagine,Tri
A0A413RDG7,cadaverine,Di
A0A413RDG7,cadaverine,Mono
A0A413RDG7,cadaverine,Tri
A0A413RDG7,citrulline,Di
A0A413RDG7,citrulline,Mono
A0A413RDG7,citrulline,Tri
A0A413RDG7,cystine,Di
A0A413RDG7,cystine,Mono
A0A413RDG7,cystine,Tri
A0A413RDG7,dopamine,Di
A0A413RDG7,dopamine,Mono
A0A413RDG7,dopamine,Tri
A0A413RDG7,gaba,Di
A0A413RDG7,gaba,Mono
A0A413RDG7,gaba,Tri
A0A413RDG7,glutamine,Di
A0A413RDG7,glutamine,Mono
A0A413RDG7,glutamine,Tri
A0A413RDG7,glyglycine,Di
A0A413RDG7,glyglycine,Mono
A0A413RDG7,glyglycine,Tri
A0A413RDG7,histidine,Di
A0A413RDG7,histidine,Mono
A0A413RDG7,histidine,Tri
A0A413RDG7,lysine,Di
A0A413RDG7,lysine,Mono
A0A413RDG7,lysine,Tri
A0A413RDG7,methionine,Di
A0A413RDG7,methionine,Mono
A0A413RDG7,methionine,Tri
A0A413RDG7,ornithine,Di
A0A413RDG7,ornithine,Mono
A0A413RDG7,ornithine,Tri
A0A413RDG7,phenylalanine,Di
A0A413RDG7,phenylalanine,Mono
A0A413RDG7,phenylalanine,Tri
A0A413RDG7,proline,Di
A0A413RDG7,proline,Mono
A0A413RDG7,proline,Tri
A0A413RDG7,putrescine,Di
A0A413RDG7,putrescine,Mono
A0A413RDG7,putrescine,Tri
A0A413RDG7,serine,Di
A0A413RDG7,serine,Mono
A0A413RDG7,serine,Tri
A0A413RDG7,serotonin,Di
A0A413RDG7,serotonin,Mono
A0A413RDG7,serotonin,Tri
A0A413RDG7,threonine,Di
A0A413RDG7,threonine,Mono
A0A413RDG7,threonine,Tri
A0A413RDG7,tryptamine,Di
A0A413RDG7,tryptamine,Mono
A0A413RDG7,tryptamine,Tri
A0A413RDG7,tyramine,Di
A0A413RDG7,tyramine,Mono
A0A413RDG7,tyramine,Tri
A0A414M9L3,"2,3_diaminopropionic acid",Di
A0A414M9L3,"2,3_diaminopropionic acid",Mono
A0A414M9L3,"2,3_diaminopropionic acid",Tri
A0A414M9L3,2_aminophenol,Di
A0A414M9L3,2_aminophenol,Mono
A0A414M9L3,2_aminophenol,Tri
A0A414M9L3,3_methoxytyramine,Di
A0A414M9L3,3_methoxytyramine,Mono
A0A414M9L3,3_methoxytyramine,Tri
A0A414M9L3,alanine,Di
A0A414M9L3,alanine,Mono
A0A414M9L3,alanine,Tri
A0A414M9L3,arginine,Di
A0A414M9L3,arginine,Mono
A0A414M9L3,arginine,Tri
A0A414M9L3,asparagine,Di
A0A414M9L3,asparagine,Mono
A0A414M9L3,asparagine,Tri
A0A414M9L3,cadaverine,Di
A0A414M9L3,cadaverine,Mono
A0A414M9L3,cadaverine,Tri
A0A414M9L3,citrulline,Di
A0A414M9L3,citrulline,Mono
A0A414M9L3,citrulline,Tri
A0A414M9L3,cystine,Di
A0A414M9L3,cystine,Mono
A0A414M9L3,cystine,Tri
A0A414M9L3,dopamine,Di
A0A414M9L3,dopamine,Mono
A0A414M9L3,dopamine,Tri
A0A414M9L3,gaba,Di
A0A414M9L3,gaba,Mono
A0A414M9L3,gaba,Tri
A0A414M9L3,glutamine,Di
A0A414M9L3,glutamine,Mono
A0A414M9L3,glutamine,Tri
A0A414M9L3,glyglycine,Di
A0A414M9L3,glyglycine,Mono
A0A414M9L3,glyglycine,Tri
A0A414M9L3,histidine,Di
A0A414M9L3,histidine,Mono
A0A414M9L3,histidine,Tri
A0A414M9L3,lysine,Di
A0A414M9L3,lysine,Mono
A0A414M9L3,lysine,Tri
A0A414M9L3,methionine,Di
A0A414M9L3,methionine,Mono
A0A414M9L3,methionine,Tri
A0A414M9L3,ornithine,Di
A0A414M9L3,ornithine,Mono
A0A414M9L3,ornithine,Tri
A0A414M9L3,phenylalanine,Di
A0A414M9L3,phenylalanine,Mono
A0A414M9L3,phenylalanine,Tri
A0A414M9L3,proline,Di
A0A414M9L3,proline,Mono
A0A414M9L3,proline,Tri
A0A414M9L3,putrescine,Di
A0A414M9L3,putrescine,Mono
A0A414M9L3,putrescine,Tri
A0A414M9L3,serine,Di
A0A414M9L3,serine,Mono
A0A414M9L3,serine,Tri
A0A414M9L3,serotonin,Di
A0A414M9L3,serotonin,Mono
A0A414M9L3,serotonin,Tri
A0A414M9L3,threonine,Di
A0A414M9L3,threonine,Mono
A0A414M9L3,threonine,Tri
A0A414M9L3,tryptamine,Di
A0A414M9L3,tryptamine,Mono
A0A414M9L3,tryptamine,Tri
A0A414M9L3,tyramine,Di
A0A414M9L3,tyramine,Mono
A0A414M9L3,tyramine,Tri
A0A414Q275,"2,3_diaminopropionic acid",Di
A0A414Q275,"2,3_diaminopropionic acid",Mono
A0A414Q275,"2,3_diaminopropionic acid",Tri
A0A414Q275,2_aminophenol,Di
A0A414Q275,2_aminophenol,Mono
A0A414Q275,2_aminophenol,Tri
A0A414Q275,3_methoxytyramine,Di
A0A414Q275,3_methoxytyramine,Mono
A0A414Q275,3_methoxytyramine,Tri
A0A414Q275,alanine,Di
A0A414Q275,alanine,Mono
A0A414Q275,alanine,Tri
A0A414Q275,arginine,Di
A0A414Q275,arginine,Mono
A0A414Q275,arginine,Tri
A0A414Q275,asparagine,Di
A0A414Q275,asparagine,Mono
A0A414Q275,asparagine,Tri
A0A414Q275,cadaverine,Di
A0A414Q275,cadaverine,Mono
A0A414Q275,cadaverine,Tri
A0A414Q275,citrulline,Di
A0A414Q275,citrulline,Mono
A0A414Q275,citrulline,Tri
A0A414Q275,cystine,Di
A0A414Q275,cystine,Mono
A0A414Q275,cystine,Tri
A0A414Q275,dopamine,Di
A0A414Q275,dopamine,Mono
A0A414Q275,dopamine,Tri
A0A414Q275,gaba,Di
A0A414Q275,gaba,Mono
A0A414Q275,gaba,Tri
A0A414Q275,glutamine,Di
A0A414Q275,glutamine,Mono
A0A414Q275,glutamine,Tri
A0A414Q275,glyglycine,Di
A0A414Q275,glyglycine,Mono
A0A414Q275,glyglycine,Tri
A0A414Q275,histidine,Di
A0A414Q275,histidine,Mono
A0A414Q275,histidine,Tri
A0A414Q275,lysine,Di
A0A414Q275,lysine,Mono
A0A414Q275,lysine,Tri
A0A414Q275,methionine,Di
A0A414Q275,methionine,Mono
A0A414Q275,methionine,Tri
A0A414Q275,ornithine,Di
A0A414Q275,ornithine,Mono
A0A414Q275,ornithine,Tri
A0A414Q275,phenylalanine,Di
A0A414Q275,phenylalanine,Mono
A0A414Q275,phenylalanine,Tri
A0A414Q275,proline,Di
A0A414Q275,proline,Mono
A0A414Q275,proline,Tri
A0A414Q275,putrescine,Di
A0A414Q275,putrescine,Mono
A0A414Q275,putrescine,Tri
A0A414Q275,serine,Di
A0A414Q275,serine,Mono
A0A414Q275,serine,Tri
A0A414Q275,serotonin,Di
A0A414Q275,serotonin,Mono
A0A414Q275,serotonin,Tri
A0A414Q275,threonine,Di
A0A414Q275,threonine,Mono
A0A414Q275,threonine,Tri
A0A414Q275,tryptamine,Di
A0A414Q275,tryptamine,Mono
A0A414Q275,tryptamine,Tri
A0A414Q275,tyramine,Di
A0A414Q275,tyramine,Mono
A0A414Q275,tyramine,Tri
A0A5C2C0X5,"2,3_diaminopropionic acid",Di
A0A5C2C0X5,"2,3_diaminopropionic acid",Mono
A0A5C2C0X5,"2,3_diaminopropionic acid",Tri
A0A5C2C0X5,2_aminophenol,Di
A0A5C2C0X5,2_aminophenol,Mono
A0A5C2C0X5,2_aminophenol,Tri
A0A5C2C0X5,3_methoxytyramine,Di
A0A5C2C0X5,3_methoxytyramine,Mono
A0A5C2C0X5,3_methoxytyramine,Tri
A0A5C2C0X5,alanine,Di
A0A5C2C0X5,alanine,Mono
A0A5C2C0X5,alanine,Tri
A0A5C2C0X5,arginine,Di
A0A5C2C0X5,arginine,Mono
A0A5C2C0X5,arginine,Tri
A0A5C2C0X5,asparagine,Di
A0A5C2C0X5,asparagine,Mono
A0A5C2C0X5,asparagine,Tri
A0A5C2C0X5,cadaverine,Di
A0A5C2C0X5,cadaverine,Mono
A0A5C2C0X5,cadaverine,Tri
A0A5C2C0X5,citrulline,Di
A0A5C2C0X5,citrulline,Mono
A0A5C2C0X5,citrulline,Tri
A0A5C2C0X5,cystine,Di
A0A5C2C0X5,cystine,Mono
A0A5C2C0X5,cystine,Tri
A0A5C2C0X5,dopamine,Di
A0A5C2C0X5,dopamine,Mono
A0A5C2C0X5,dopamine,Tri
A0A5C2C0X5,gaba,Di
A0A5C2C0X5,gaba,Mono
A0A5C2C0X5,gaba,Tri
A0A5C2C0X5,glutamine,Di
A0A5C2C0X5,glutamine,Mono
A0A5C2C0X5,glutamine,Tri
A0A5C2C0X5,glyglycine,Di
A0A5C2C0X5,glyglycine,Mono
A0A5C2C0X5,glyglycine,Tri
A0A5C2C0X5,histidine,Di
A0A5C2C0X5,histidine,Mono
A0A5C2C0X5,histidine,Tri
A0A5C2C0X5,lysine,Di
A0A5C2C0X5,lysine,Mono
A0A5C2C0X5,lysine,Tri
A0A5C2C0X5,methionine,Di
A0A5C2C0X5,methionine,Mono
A0A5C2C0X5,methionine,Tri
A0A5C2C0X5,ornithine,Di
A0A5C2C0X5,ornithine,Mono
A0A5C2C0X5,ornithine,Tri
A0A5C2C0X5,phenylalanine,Di
A0A5C2C0X5,phenylalanine,Mono
A0A5C2C0X5,phenylalanine,Tri
A0A5C2C0X5,proline,Di
A0A5C2C0X5,proline,Mono
A0A5C2C0X5,proline,Tri
A0A5C2C0X5,putrescine,Di
A0A5C2C0X5,putrescine,Mono
A0A5C2C0X5,putrescine,Tri
A0A5C2C0X5,serine,Di
A0A5C2C0X5,serine,Mono
A0A5C2C0X5,serine,Tri
A0A5C2C0X5,serotonin,Di
A0A5C2C0X5,serotonin,Mono
A0A5C2C0X5,serotonin,Tri
A0A5C2C0X5,threonine,Di
A0A5C2C0X5,threonine,Mono
A0A5C2C0X5,threonine,Tri
A0A5C2C0X5,tryptamine,Di
A0A5C2C0X5,tryptamine,Mono
A0A5C2C0X5,tryptamine,Tri
A0A5C2C0X5,tyramine,Di
A0A5C2C0X5,tyramine,Mono
A0A5C2C0X5,tyramine,Tri
A0A5C2C1U8,"2,3_diaminopropionic acid",Di
A0A5C2C1U8,"2,3_diaminopropionic acid",Mono
A0A5C2C1U8,"2,3_diaminopropionic acid",Tri
A0A5C2C1U8,2_aminophenol,Di
A0A5C2C1U8,2_aminophenol,Mono
A0A5C2C1U8,2_aminophenol,Tri
A0A5C2C1U8,3_methoxytyramine,Di
A0A5C2C1U8,3_methoxytyramine,Mono
A0A5C2C1U8,3_methoxytyramine,Tri
A0A5C2C1U8,alanine,Di
A0A5C2C1U8,alanine,Mono
A0A5C2C1U8,alanine,Tri
A0A5C2C1U8,arginine,Di
A0A5C2C1U8,arginine,Mono
A0A5C2C1U8,arginine,Tri
A0A5C2C1U8,asparagine,Di
A0A5C2C1U8,asparagine,Mono
A0A5C2C1U8,asparagine,Tri
A0A5C2C1U8,cadaverine,Di
A0A5C2C1U8,cadaverine,Mono
A0A5C2C1U8,cadaverine,Tri
A0A5C2C1U8,citrulline,Di
A0A5C2C1U8,citrulline,Mono
A0A5C2C1U8,citrulline,Tri
A0A5C2C1U8,cystine,Di
A0A5C2C1U8,cystine,Mono
A0A5C2C1U8,cystine,Tri
A0A5C2C1U8,dopamine,Di
A0A5C2C1U8,dopamine,Mono
A0A5C2C1U8,dopamine,Tri
A0A5C2C1U8,gaba,Di
A0A5C2C1U8,gaba,Mono
A0A5C2C1U8,gaba,Tri
A0A5C2C1U8,glutamine,Di
A0A5C2C1U8,glutamine,Mono
A0A5C2C1U8,glutamine,Tri
A0A5C2C1U8,glyglycine,Di
A0A5C2C1U8,glyglycine,Mono
A0A5C2C1U8,glyglycine,Tri
A0A5C2C1U8,histidine,Di
A0A5C2C1U8,histidine,Mono
A0A5C2C1U8,histidine,Tri
A0A5C2C1U8,lysine,Di
A0A5C2C1U8,lysine,Mono
A0A5C2C1U8,lysine,Tri
A0A5C2C1U8,methionine,Di
A0A5C2C1U8,methionine,Mono
A0A5C2C1U8,methionine,Tri
A0A5C2C1U8,ornithine,Di
A0A5C2C1U8,ornithine,Mono
A0A5C2C1U8,ornithine,Tri
A0A5C2C1U8,phenylalanine,Di
A0A5C2C1U8,phenylalanine,Mono
A0A5C2C1U8,phenylalanine,Tri
A0A5C2C1U8,proline,Di
A0A5C2C1U8,proline,Mono
A0A5C2C1U8,proline,Tri
A0A5C2C1U8,putrescine,Di
A0A5C2C1U8,putrescine,Mono
A0A5C2C1U8,putrescine,Tri
A0A5C2C1U8,serine,Di
A0A5C2C1U8,serine,Mono
A0A5C2C1U8,serine,Tri
A0A5C2C1U8,serotonin,Di
A0A5C2C1U8,serotonin,Mono
A0A5C2C1U8,serotonin,Tri
A0A5C2C1U8,threonine,Di
A0A5C2C1U8,threonine,Mono
A0A5C2C1U8,threonine,Tri
A0A5C2C1U8,tryptamine,Di
A0A5C2C1U8,tryptamine,Mono
A0A5C2C1U8,tryptamine,Tri
A0A5C2C1U8,tyramine,Di
A0A5C2C1U8,tyramine,Mono
A0A5C2C1U8,tyramine,Tri
A0A6B3MYR8,"2,3_diaminopropionic acid",Di
A0A6B3MYR8,"2,3_diaminopropionic acid",Mono
A0A6B3MYR8,"2,3_diaminopropionic acid",Tri
A0A6B3MYR8,2_aminophenol,Di
A0A6B3MYR8,2_aminophenol,Mono
A0A6B3MYR8,2_aminophenol,Tri
A0A6B3MYR8,3_methoxytyramine,Di
A0A6B3MYR8,3_methoxytyramine,Mono
A0A6B3MYR8,3_methoxytyramine,Tri
A0A6B3MYR8,alanine,Di
A0A6B3MYR8,alanine,Mono
A0A6B3MYR8,alanine,Tri
A0A6B3MYR8,arginine,Di
A0A6B3MYR8,arginine,Mono
A0A6B3MYR8,arginine,Tri
A0A6B3MYR8,asparagine,Di
A0A6B3MYR8,asparagine,Mono
A0A6B3MYR8,asparagine,Tri
A0A6B3MYR8,cadaverine,Di
A0A6B3MYR8,cadaverine,Mono
A0A6B3MYR8,cadaverine,Tri
A0A6B3MYR8,citrulline,Di
A0A6B3MYR8,citrulline,Mono
A0A6B3MYR8,citrulline,Tri
A0A6B3MYR8,cystine,Di
A0A6B3MYR8,cystine,Mono
A0A6B3MYR8,cystine,Tri
A0A6B3MYR8,dopamine,Di
A0A6B3MYR8,dopamine,Mono
A0A6B3MYR8,dopamine,Tri
A0A6B3MYR8,gaba,Di
A0A6B3MYR8,gaba,Mono
A0A6B3MYR8,gaba,Tri
A0A6B3MYR8,glutamine,Di
A0A6B3MYR8,glutamine,Mono
A0A6B3MYR8,glutamine,Tri
A0A6B3MYR8,glyglycine,Di
A0A6B3MYR8,glyglycine,Mono
A0A6B3MYR8,glyglycine,Tri
A0A6B3MYR8,histidine,Di
A0A6B3MYR8,histidine,Mono
A0A6B3MYR8,histidine,Tri
A0A6B3MYR8,lysine,Di
A0A6B3MYR8,lysine,Mono
A0A6B3MYR8,lysine,Tri
A0A6B3MYR8,methionine,Di
A0A6B3MYR8,methionine,Mono
A0A6B3MYR8,methionine,Tri
A0A6B3MYR8,ornithine,Di
A0A6B3MYR8,ornithine,Mono
A0A6B3MYR8,ornithine,Tri
A0A6B3MYR8,phenylalanine,Di
A0A6B3MYR8,phenylalanine,Mono
A0A6B3MYR8,phenylalanine,Tri
A0A6B3MYR8,proline,Di
A0A6B3MYR8,proline,Mono
A0A6B3MYR8,proline,Tri
A0A6B3MYR8,putrescine,Di
A0A6B3MYR8,putrescine,Mono
A0A6B3MYR8,putrescine,Tri
A0A6B3MYR8,serine,Di
A0A6B3MYR8,serine,Mono
A0A6B3MYR8,serine,Tri
A0A6B3MYR8,serotonin,Di
A0A6B3MYR8,serotonin,Mono
A0A6B3MYR8,serotonin,Tri
A0A6B3MYR8,threonine,Di
A0A6B3MYR8,threonine,Mono
A0A6B3MYR8,threonine,Tri
A0A6B3MYR8,tryptamine,Di
A0A6B3MYR8,tryptamine,Mono
A0A6B3MYR8,tryptamine,Tri
A0A6B3MYR8,tyramine,Di
A0A6B3MYR8,tyramine,Mono
A0A6B3MYR8,tyramine,Tri
A0A6B3PBB6,"2,3_diaminopropionic acid",Di
A0A6B3PBB6,"2,3_diaminopropionic acid",Mono
A0A6B3PBB6,"2,3_diaminopropionic acid",Tri
A0A6B3PBB6,2_aminophenol,Di
A0A6B3PBB6,2_aminophenol,Mono
A0A6B3PBB6,2_aminophenol,Tri
A0A6B3PBB6,3_methoxytyramine,Di
A0A6B3PBB6,3_methoxytyramine,Mono
A0A6B3PBB6,3_methoxytyramine,Tri
A0A6B3PBB6,alanine,Di
A0A6B3PBB6,alanine,Mono
A0A6B3PBB6,alanine,Tri
A0A6B3PBB6,arginine,Di
A0A6B3PBB6,arginine,Mono
A0A6B3PBB6,arginine,Tri
A0A6B3PBB6,asparagine,Di
A0A6B3PBB6,asparagine,Mono
A0A6B3PBB6,asparagine,Tri
A0A6B3PBB6,cadaverine,Di
A0A6B3PBB6,cadaverine,Mono
A0A6B3PBB6,cadaverine,Tri
A0A6B3PBB6,citrulline,Di
A0A6B3PBB6,citrulline,Mono
A0A6B3PBB6,citrulline,Tri
A0A6B3PBB6,cystine,Di
A0A6B3PBB6,cystine,Mono
A0A6B3PBB6,cystine,Tri
A0A6B3PBB6,dopamine,Di
A0A6B3PBB6,dopamine,Mono
A0A6B3PBB6,dopamine,Tri
A0A6B3PBB6,gaba,Di
A0A6B3PBB6,gaba,Mono
A0A6B3PBB6,gaba,Tri
A0A6B3PBB6,glutamine,Di
A0A6B3PBB6,glutamine,Mono
A0A6B3PBB6,glutamine,Tri
A0A6B3PBB6,glyglycine,Di
A0A6B3PBB6,glyglycine,Mono
A0A6B3PBB6,glyglycine,Tri
A0A6B3PBB6,histidine,Di
A0A6B3PBB6,histidine,Mono
A0A6B3PBB6,histidine,Tri
A0A6B3PBB6,lysine,Di
A0A6B3PBB6,lysine,Mono
A0A6B3PBB6,lysine,Tri
A0A6B3PBB6,methionine,Di
A0A6B3PBB6,methionine,Mono
A0A6B3PBB6,methionine,Tri
A0A6B3PBB6,ornithine,Di
A0A6B3PBB6,ornithine,Mono
A0A6B3PBB6,ornithine,Tri
A0A6B3PBB6,phenylalanine,Di
A0A6B3PBB6,phenylalanine,Mono
A0A6B3PBB6,phenylalanine,Tri
A0A6B3PBB6,proline,Di
A0A6B3PBB6,proline,Mono
A0A6B3PBB6,proline,Tri
A0A6B3PBB6,putrescine,Di
A0A6B3PBB6,putrescine,Mono
A0A6B3PBB6,putrescine,Tri
A0A6B3PBB6,serine,Di
A0A6B3PBB6,serine,Mono
A0A6B3PBB6,serine,Tri
A0A6B3PBB6,serotonin,Di
A0A6B3PBB6,serotonin,Mono
A0A6B3PBB6,serotonin,Tri
A0A6B3PBB6,threonine,Di
A0A6B3PBB6,threonine,Mono
A0A6B3PBB6,threonine,Tri
A0A6B3PBB6,tryptamine,Di
A0A6B3PBB6,tryptamine,Mono
A0A6B3PBB6,tryptamine,Tri
A0A6B3PBB6,tyramine,Di
A0A6B3PBB6,tyramine,Mono
A0A6B3PBB6,tyramine,Tri
A0A6B3PFJ7,"2,3_diaminopropionic acid",Di
A0A6B3PFJ7,"2,3_diaminopropionic acid",Mono
A0A6B3PFJ7,"2,3_diaminopropionic acid",Tri
A0A6B3PFJ7,2_aminophenol,Di
A0A6B3PFJ7,2_aminophenol,Mono
A0A6B3PFJ7,2_aminophenol,Tri
A0A6B3PFJ7,3_methoxytyramine,Di
A0A6B3PFJ7,3_methoxytyramine,Mono
A0A6B3PFJ7,3_methoxytyramine,Tri
A0A6B3PFJ7,alanine,Di
A0A6B3PFJ7,alanine,Mono
A0A6B3PFJ7,alanine,Tri
A0A6B3PFJ7,arginine,Di
A0A6B3PFJ7,arginine,Mono
A0A6B3PFJ7,arginine,Tri
A0A6B3PFJ7,asparagine,Di
A0A6B3PFJ7,asparagine,Mono
A0A6B3PFJ7,asparagine,Tri
A0A6B3PFJ7,cadaverine,Di
A0A6B3PFJ7,cadaverine,Mono
A0A6B3PFJ7,cadaverine,Tri
A0A6B3PFJ7,citrulline,Di
A0A6B3PFJ7,citrulline,Mono
A0A6B3PFJ7,citrulline,Tri
A0A6B3PFJ7,cystine,Di
A0A6B3PFJ7,cystine,Mono
A0A6B3PFJ7,cystine,Tri
A0A6B3PFJ7,dopamine,Di
A0A6B3PFJ7,dopamine,Mono
A0A6B3PFJ7,dopamine,Tri
A0A6B3PFJ7,gaba,Di
A0A6B3PFJ7,gaba,Mono
A0A6B3PFJ7,gaba,Tri
A0A6B3PFJ7,glutamine,Di
A0A6B3PFJ7,glutamine,Mono
A0A6B3PFJ7,glutamine,Tri
A0A6B3PFJ7,glyglycine,Di
A0A6B3PFJ7,glyglycine,Mono
A0A6B3PFJ7,glyglycine,Tri
A0A6B3PFJ7,histidine,Di
A0A6B3PFJ7,histidine,Mono
A0A6B3PFJ7,histidine,Tri
A0A6B3PFJ7,lysine,Di
A0A6B3PFJ7,lysine,Mono
A0A6B3PFJ7,lysine,Tri
A0A6B3PFJ7,methionine,Di
A0A6B3PFJ7,methionine,Mono
A0A6B3PFJ7,methionine,Tri
A0A6B3PFJ7,ornithine,Di
A0A6B3PFJ7,ornithine,Mono
A0A6B3PFJ7,ornithine,Tri
A0A6B3PFJ7,phenylalanine,Di
A0A6B3PFJ7,phenylalanine,Mono
A0A6B3PFJ7,phenylalanine,Tri
A0A6B3PFJ7,proline,Di
A0A6B3PFJ7,proline,Mono
A0A6B3PFJ7,proline,Tri
A0A6B3PFJ7,putrescine,Di
A0A6B3PFJ7,putrescine,Mono
A0A6B3PFJ7,putrescine,Tri
A0A6B3PFJ7,serine,Di
A0A6B3PFJ7,serine,Mono
A0A6B3PFJ7,serine,Tri
A0A6B3PFJ7,serotonin,Di
A0A6B3PFJ7,serotonin,Mono
A0A6B3PFJ7,serotonin,Tri
A0A6B3PFJ7,threonine,Di
A0A6B3PFJ7,threonine,Mono
A0A6B3PFJ7,threonine,Tri
A0A6B3PFJ7,tryptamine,Di
A0A6B3PFJ7,tryptamine,Mono
A0A6B3PFJ7,tryptamine,Tri
A0A6B3PFJ7,tyramine,Di
A0A6B3PFJ7,tyramine,Mono
A0A6B3PFJ7,tyramine,Tri
A0A6I3NAM9,"2,3_diaminopropionic acid",Di
A0A6I3NAM9,"2,3_diaminopropionic acid",Mono
A0A6I3NAM9,"2,3_diaminopropionic acid",Tri
A0A6I3NAM9,2_aminophenol,Di
A0A6I3NAM9,2_aminophenol,Mono
A0A6I3NAM9,2_aminophenol,Tri
A0A6I3NAM9,3_methoxytyramine,Di
A0A6I3NAM9,3_methoxytyramine,Mono
A0A6I3NAM9,3_methoxytyramine,Tri
A0A6I3NAM9,alanine,Di
A0A6I3NAM9,alanine,Mono
A0A6I3NAM9,alanine,Tri
A0A6I3NAM9,arginine,Di
A0A6I3NAM9,arginine,Mono
A0A6I3NAM9,arginine,Tri
A0A6I3NAM9,asparagine,Di
A0A6I3NAM9,asparagine,Mono
A0A6I3NAM9,asparagine,Tri
A0A6I3NAM9,cadaverine,Di
A0A6I3NAM9,cadaverine,Mono
A0A6I3NAM9,cadaverine,Tri
A0A6I3NAM9,citrulline,Di
A0A6I3NAM9,citrulline,Mono
A0A6I3NAM9,citrulline,Tri
A0A6I3NAM9,cystine,Di
A0A6I3NAM9,cystine,Mono
A0A6I3NAM9,cystine,Tri
A0A6I3NAM9,dopamine,Di
A0A6I3NAM9,dopamine,Mono
A0A6I3NAM9,dopamine,Tri
A0A6I3NAM9,gaba,Di
A0A6I3NAM9,gaba,Mono
A0A6I3NAM9,gaba,Tri
A0A6I3NAM9,glutamine,Di
A0A6I3NAM9,glutamine,Mono
A0A6I3NAM9,glutamine,Tri
A0A6I3NAM9,glyglycine,Di
A0A6I3NAM9,glyglycine,Mono
A0A6I3NAM9,glyglycine,Tri
A0A6I3NAM9,histidine,Di
A0A6I3NAM9,histidine,Mono
A0A6I3NAM9,histidine,Tri
A0A6I3NAM9,lysine,Di
A0A6I3NAM9,lysine,Mono
A0A6I3NAM9,lysine,Tri
A0A6I3NAM9,methionine,Di
A0A6I3NAM9,methionine,Mono
A0A6I3NAM9,methionine,Tri
A0A6I3NAM9,ornithine,Di
A0A6I3NAM9,ornithine,Mono
A0A6I3NAM9,ornithine,Tri
A0A6I3NAM9,phenylalanine,Di
A0A6I3NAM9,phenylalanine,Mono
A0A6I3NAM9,phenylalanine,Tri
A0A6I3NAM9,proline,Di
A0A6I3NAM9,proline,Mono
A0A6I3NAM9,proline,Tri
A0A6I3NAM9,putrescine,Di
A0A6I3NAM9,putrescine,Mono
A0A6I3NAM9,putrescine,Tri
A0A6I3NAM9,serine,Di
A0A6I3NAM9,serine,Mono
A0A6I3NAM9,serine,Tri
A0A6I3NAM9,serotonin,Di
A0A6I3NAM9,serotonin,Mono
A0A6I3NAM9,serotonin,Tri
A0A6I3NAM9,threonine,Di
A0A6I3NAM9,threonine,Mono
A0A6I3NAM9,threonine,Tri
A0A6I3NAM9,tryptamine,Di
A0A6I3NAM9,tryptamine,Mono
A0A6I3NAM9,tryptamine,Tri
A0A6I3NAM9,tyramine,Di
A0A6I3NAM9,tyramine,Mono
A0A6I3NAM9,tyramine,Tri
A0A7W2FPE8,"2,3_diaminopropionic acid",Di
A0A7W2FPE8,"2,3_diaminopropionic acid",Mono
A0A7W2FPE8,"2,3_diaminopropionic acid",Tri
A0A7W2FPE8,2_aminophenol,Di
A0A7W2FPE8,2_aminophenol,Mono
A0A7W2FPE8,2_aminophenol,Tri
A0A7W2FPE8,3_methoxytyramine,Di
A0A7W2FPE8,3_methoxytyramine,Mono
A0A7W2FPE8,3_methoxytyramine,Tri
A0A7W2FPE8,alanine,Di
A0A7W2FPE8,alanine,Mono
A0A7W2FPE8,alanine,Tri
A0A7W2FPE8,arginine,Di
A0A7W2FPE8,arginine,Mono
A0A7W2FPE8,arginine,Tri
A0A7W2FPE8,asparagine,Di
A0A7W2FPE8,asparagine,Mono
A0A7W2FPE8,asparagine,Tri
A0A7W2FPE8,cadaverine,Di
A0A7W2FPE8,cadaverine,Mono
A0A7W2FPE8,cadaverine,Tri
A0A7W2FPE8,citrulline,Di
A0A7W2FPE8,citrulline,Mono
A0A7W2FPE8,citrulline,Tri
A0A7W2FPE8,cystine,Di
A0A7W2FPE8,cystine,Mono
A0A7W2FPE8,cystine,Tri
A0A7W2FPE8,dopamine,Di
A0A7W2FPE8,dopamine,Mono
A0A7W2FPE8,dopamine,Tri
A0A7W2FPE8,gaba,Di
A0A7W2FPE8,gaba,Mono
A0A7W2FPE8,gaba,Tri
A0A7W2FPE8,glutamine,Di
A0A7W2FPE8,glutamine,Mono
A0A7W2FPE8,glutamine,Tri
A0A7W2FPE8,glyglycine,Di
A0A7W2FPE8,glyglycine,Mono
A0A7W2FPE8,glyglycine,Tri
A0A7W2FPE8,histidine,Di
A0A7W2FPE8,histidine,Mono
A0A7W2FPE8,histidine,Tri
A0A7W2FPE8,lysine,Di
A0A7W2FPE8,lysine,Mono
A0A7W2FPE8,lysine,Tri
A0A7W2FPE8,methionine,Di
A0A7W2FPE8,methionine,Mono
A0A7W2FPE8,methionine,Tri
A0A7W2FPE8,ornithine,Di
A0A7W2FPE8,ornithine,Mono
A0A7W2FPE8,ornithine,Tri
A0A7W2FPE8,phenylalanine,Di
A0A7W2FPE8,phenylalanine,Mono
A0A7W2FPE8,phenylalanine,Tri
A0A7W2FPE8,proline,Di
